annual_output,mean_daily_loss,mean_idle,mean_shortage,utilization,max_daily_pens,loss_std,loss_p95,loss_cvar95,rental_day_ratio,planned_matings,executed_matings,execution_rate,scheme,N,R,h,seed,phase,q_max,B,engine_version,recomputed
1112.4,23.075616438356164,12.081643835616438,3.6646575342465755,92.4848336594912,133,11.634359204837445,47.399999999999864,51.03260869565217,0.34356164383561644,4389,4389,1.0,C,414,9,35,1004,screen,28.0,0.0,v2.2.1,True
1070.0,21.156164383561645,12.573698630136986,2.8608219178082193,91.32778864970646,129,9.843303370560774,39.0,43.134453781512605,0.3402739726027397,4235,4235,1.0,C,414,9,35,1004,screen,28.0,2.0,v2.2.1,True
1037.0,22.153972602739724,14.314520547945206,2.6131506849315067,89.55234833659492,129,9.345340032188846,36.0,39.775862068965516,0.33534246575342463,4130,4130,1.0,C,414,9,35,1004,screen,28.0,4.0,v2.2.1,True
1112.2,22.67287671232877,11.774246575342465,3.632876712328767,92.73091976516635,133,11.657853204437652,45.0,49.53488372093023,0.35013698630136986,3584,3584,1.0,C,414,9,35,1005,screen,21.0,0.0,v2.2.1,True
1076.0,21.69150684931507,12.90027397260274,2.9304109589041096,91.09833659491194,131,10.386693324710292,39.0,44.712,0.33424657534246577,3535,3535,1.0,C,414,9,35,1005,screen,21.0,2.0,v2.2.1,True
1031.6,23.87890410958904,15.496986301369864,2.793972602739726,88.65802348336595,131,10.400748481422111,39.0,43.392,0.32602739726027397,3353,3353,1.0,C,414,9,35,1005,screen,21.0,4.0,v2.2.1,True
1112.2,22.67287671232877,11.774246575342465,3.632876712328767,92.73091976516635,133,11.657853204437652,45.0,49.53488372093023,0.35013698630136986,4368,4368,1.0,C,414,9,35,1005,screen,28.0,0.0,v2.2.1,True
1089.0,22.703013698630137,13.172054794520548,3.176986301369863,91.07583170254404,131,10.188654504183742,42.0,46.09090909090909,0.3441095890410959,4333,4333,1.0,C,414,9,35,1005,screen,28.0,2.0,v2.2.1,True
1029.2,21.9013698630137,14.583013698630136,2.4394520547945207,89.15753424657534,131,9.647863780896122,36.0,40.25438596491228,0.3293150684931507,4186,4186,1.0,C,414,9,35,1005,screen,28.0,4.0,v2.2.1,True
1071.2,21.556164383561644,12.623561643835616,2.9775342465753423,91.38747553816047,131,10.25503976311836,42.0,46.17272727272727,0.34849315068493153,3465,3465,1.0,C,414,9,35,1006,screen,21.0,0.0,v2.2.1,True
1066.4,20.353972602739727,11.996712328767122,2.785753424657534,91.77592954990216,131,9.01945186229068,36.0,41.0,0.3473972602739726,3423,3423,1.0,C,414,9,35,1006,screen,21.0,2.0,v2.2.1,True
1046.2,22.72,13.958356164383561,2.9205479452054797,90.14481409001957,131,10.475847325776682,42.0,45.74226804123711,0.33315068493150685,3367,3367,1.0,C,414,9,35,1006,screen,21.0,4.0,v2.2.1,True
1063.0,21.606027397260274,12.584657534246576,3.007123287671233,91.44863013698631,131,10.275581409326072,42.0,45.95049504950495,0.34904109589041094,4249,4249,1.0,C,414,9,35,1006,screen,28.0,0.0,v2.2.1,True
1066.4,20.353972602739727,11.996712328767122,2.785753424657534,91.77592954990216,131,9.01945186229068,36.0,41.0,0.3473972602739726,4221,4221,1.0,C,414,9,35,1006,screen,28.0,2.0,v2.2.1,True
1041.4,22.38082191780822,13.785205479452054,2.865205479452055,90.25,129,9.940456742279672,39.0,43.36842105263158,0.33534246575342463,4151,4151,1.0,C,414,9,35,1006,screen,28.0,4.0,v2.2.1,True
1112.0,21.626301369863015,11.67945205479452,3.3156164383561646,92.53228962818004,133,11.25183068765257,45.0,50.202127659574465,0.33808219178082194,3612,3612,1.0,C,414,9,35,1007,screen,21.0,0.0,v2.2.1,True
1070.0,22.36876712328767,13.695890410958905,2.890958904109589,90.3527397260274,130,9.958268728944097,39.0,43.413223140495866,0.3336986301369863,3507,3507,1.0,C,414,9,35,1007,screen,21.0,2.0,v2.2.1,True
1048.8,22.45205479452055,14.405479452054795,2.682191780821918,89.53277886497064,130,9.627721043787876,36.0,40.857142857142854,0.3326027397260274,3416,3416,1.0,C,414,9,35,1007,screen,21.0,4.0,v2.2.1,True
1082.8,21.642191780821918,11.912328767123288,3.243287671232877,92.25978473581213,130,10.122748591815972,42.0,45.09473684210526,0.34794520547945207,4347,4347,1.0,C,414,9,35,1007,screen,28.0,0.0,v2.2.1,True
1067.4,22.112876712328767,12.762739726027398,3.1167123287671235,91.38747553816047,131,10.45286903968373,42.0,46.11864406779661,0.3375342465753425,4249,4249,1.0,C,414,9,35,1007,screen,28.0,2.0,v2.2.1,True
1048.8,22.45205479452055,14.405479452054795,2.682191780821918,89.53277886497064,130,9.627721043787876,36.0,40.857142857142854,0.3326027397260274,4151,4151,1.0,C,414,9,35,1007,screen,28.0,4.0,v2.2.1,True
1090.0,21.746301369863012,11.998356164383562,3.249315068493151,92.18835616438356,131,10.29583082709168,42.0,46.23853211009175,0.3457534246575342,3584,3584,1.0,C,414,9,35,1008,screen,21.0,0.0,v2.2.1,True
1094.4,21.265753424657536,12.326575342465754,2.9797260273972603,91.6545988258317,130,10.062417853784808,39.0,43.60344827586207,0.3315068493150685,3577,3577,1.0,C,414,9,35,1008,screen,21.0,2.0,v2.2.1,True
1054.0,21.744109589041095,14.093698630136986,2.5501369863013696,89.69324853228963,129,9.958507646700241,39.0,42.806451612903224,0.32273972602739726,3430,3430,1.0,C,414,9,35,1008,screen,21.0,4.0,v2.2.1,True
1090.0,21.746301369863012,11.998356164383562,3.249315068493151,92.18835616438356,131,10.29583082709168,42.0,46.23853211009175,0.3457534246575342,4389,4389,1.0,C,414,9,35,1008,screen,28.0,0.0,v2.2.1,True
1094.2,21.08,12.40876712328767,2.8904109589041096,91.50146771037183,130,9.830479811958995,39.0,42.19834710743802,0.3287671232876712,4319,4319,1.0,C,414,9,35,1008,screen,28.0,2.0,v2.2.1,True
1067.6,21.484931506849314,13.56,2.6416438356164385,90.25146771037181,129,9.756122560797039,36.0,40.982608695652175,0.3293150684931507,4249,4249,1.0,C,414,9,35,1008,screen,28.0,4.0,v2.2.1,True
1089.2,20.410958904109588,11.73150684931507,2.893150684931507,92.10861056751469,131,9.94259236791253,39.0,44.112,0.3402739726027397,3570,3570,1.0,C,414,9,35,1009,screen,21.0,0.0,v2.2.1,True
1065.8,22.265753424657536,13.46958904109589,2.932054794520548,90.59148727984343,131,9.800927206994187,39.0,43.44230769230769,0.33808219178082194,3409,3409,1.0,C,414,9,35,1009,screen,21.0,2.0,v2.2.1,True
1070.2,23.314520547945204,14.408219178082192,2.9687671232876713,89.78620352250489,131,10.592777900218383,42.0,46.48695652173913,0.3293150684931507,3430,3430,1.0,C,414,9,35,1009,screen,21.0,4.0,v2.2.1,True
1099.4,20.304657534246576,11.375342465753425,2.9764383561643837,92.50097847358121,131,10.190364881078446,39.0,45.146341463414636,0.3441095890410959,4361,4361,1.0,C,414,9,35,1009,screen,28.0,0.0,v2.2.1,True
1062.8,21.03835616438356,12.735342465753424,2.767671232876712,91.10029354207437,130,9.600898711488046,38.399999999999864,43.20652173913044,0.33808219178082194,4242,4242,1.0,C,414,9,35,1009,screen,28.0,2.0,v2.2.1,True
1053.8,22.525479452054796,14.63013698630137,2.631780821917808,89.2871819960861,130,9.585232416872334,36.0,40.260162601626014,0.3326027397260274,4158,4158,1.0,C,414,9,35,1009,screen,28.0,4.0,v2.2.1,True
1099.6,18.76164383561644,11.043835616438356,2.572602739726028,92.43639921722114,128,8.664725925642337,33.0,37.73076923076923,0.3315068493150685,3542,3542,1.0,C,414,9,40,1000,screen,21.0,0.0,v2.2,False
1094.6,17.324931506849314,10.636164383561644,2.2295890410958905,92.49412915851272,128,7.817768070026863,30.0,33.66981132075472,0.32,3549,3549,1.0,C,414,9,40,1000,screen,21.0,2.0,v2.2,False
1059.6,19.738630136986306,13.538082191780822,2.066849315068493,89.7578277886497,128,8.58485529563591,33.0,36.04081632653061,0.313972602739726,3451,3451,1.0,C,414,9,40,1000,screen,21.0,4.0,v2.2,False
1103.6,17.534794520547944,10.032328767123287,2.5008219178082194,93.27544031311156,129,7.782967533900028,30.0,33.41044776119403,0.3446575342465753,4382,4382,1.0,C,414,9,40,1000,screen,28.0,0.0,v2.2,False
1094.6,17.35232876712329,10.374246575342466,2.326027397260274,92.81409001956948,128,7.894259121971825,30.0,33.601851851851855,0.3271232876712329,4333,4333,1.0,C,414,9,40,1000,screen,28.0,2.0,v2.2,False
1059.6,19.738630136986306,13.538082191780822,2.066849315068493,89.7578277886497,128,8.58485529563591,33.0,36.04081632653061,0.313972602739726,4235,4235,1.0,C,414,9,40,1000,screen,28.0,4.0,v2.2,False
1106.2,19.76109589041096,11.25917808219178,2.833972602739726,92.4774951076321,129,9.349566020050238,36.0,39.328125,0.330958904109589,3556,3556,1.0,C,414,9,40,1001,screen,21.0,0.0,v2.2,False
1077.0,18.63123287671233,11.705753424657534,2.3084931506849315,91.60958904109587,127,7.939975602550297,30.0,33.872,0.324931506849315,3458,3458,1.0,C,414,9,40,1001,screen,21.0,2.0,v2.2,False
1060.6,19.2372602739726,13.442739726027398,1.9315068493150684,89.72211350293541,126,8.317186098377821,32.0,33.79,0.3046575342465753,3437,3437,1.0,C,414,9,40,1001,screen,21.0,4.0,v2.2,False
1106.6,18.773150684931508,10.858082191780822,2.638356164383562,92.6609589041096,130,8.930165355717744,36.0,39.24742268041237,0.3293150684931507,4340,4340,1.0,C,414,9,40,1001,screen,28.0,0.0,v2.2,False
1067.2,20.234520547945205,12.80931506849315,2.475068493150685,90.77299412915852,127,8.536095483269579,33.0,37.47863247863248,0.3287671232876712,4214,4214,1.0,C,414,9,40,1001,screen,28.0,2.0,v2.2,False
1049.6,21.076164383561643,14.086575342465752,2.3298630136986302,89.50293542074364,126,8.706168826232236,34.0,36.42574257425743,0.3128767123287671,4144,4144,1.0,C,414,9,40,1001,screen,28.0,4.0,v2.2,False
1116.6,18.061917808219174,10.86191780821918,2.4,92.44471624266144,130,8.684592732262024,33.0,38.50485436893204,0.324931506849315,3584,3584,1.0,C,414,9,40,1002,screen,21.0,0.0,v2.2,False
1056.0,19.40438356164384,12.79945205479452,2.2016438356164385,90.53767123287672,125,7.581124302247862,30.0,31.71698113207547,0.3183561643835616,3493,3493,1.0,C,414,9,40,1002,screen,21.0,2.0,v2.2,False
1044.8,21.143561643835618,14.16054794520548,2.327671232876712,89.43493150684931,128,8.850376232503415,35.0,38.26041666666666,0.3156164383561644,3416,3416,1.0,C,414,9,40,1002,screen,21.0,4.0,v2.2,False
1116.6,18.061917808219174,10.86191780821918,2.4,92.44471624266144,130,8.684592732262024,33.0,38.50485436893204,0.324931506849315,4389,4389,1.0,C,414,9,40,1002,screen,28.0,0.0,v2.2,False
1073.0,19.583561643835612,12.582465753424655,2.333698630136986,90.84931506849314,127,8.025026194460278,32.0,35.44660194174757,0.3243835616438356,4228,4228,1.0,C,414,9,40,1002,screen,28.0,2.0,v2.2,False
1037.8,21.450410958904108,14.736986301369862,2.237808219178082,88.84001956947162,129,9.202752799916505,34.0,38.52127659574468,0.3041095890410959,4137,4137,1.0,C,414,9,40,1002,screen,28.0,4.0,v2.2,False
1099.2,18.58027397260274,10.896986301369862,2.561095890410959,92.55724070450096,126,8.17001665077989,30.0,32.310526315789474,0.3326027397260274,3598,3598,1.0,C,414,9,40,1003,screen,21.0,0.0,v2.2,False
1067.4,19.221917808219175,12.02191780821918,2.4,91.40900195694717,126,7.853549988157357,30.0,32.863013698630134,0.3298630136986301,3486,3486,1.0,C,414,9,40,1003,screen,21.0,2.0,v2.2,False
1040.4,19.5413698630137,13.59890410958904,1.9808219178082191,89.62671232876713,127,8.115704080836712,31.0,33.24107142857143,0.3167123287671233,3388,3388,1.0,C,414,9,40,1003,screen,21.0,4.0,v2.2,False
1099.2,18.58027397260274,10.896986301369862,2.561095890410959,92.55724070450096,126,8.17001665077989,30.0,32.310526315789474,0.3326027397260274,4375,4375,1.0,C,414,9,40,1003,screen,28.0,0.0,v2.2,False
1086.4,17.943561643835615,11.373150684931506,2.1901369863013698,91.80088062622308,128,8.313788049834027,33.0,36.78125,0.32,4277,4277,1.0,C,414,9,40,1003,screen,28.0,2.0,v2.2,False
1048.8,19.52931506849315,13.32876712328767,2.066849315068493,89.94471624266144,127,8.040150126653133,32.0,33.946236559139784,0.3265753424657534,4116,4116,1.0,C,414,9,40,1003,screen,28.0,4.0,v2.2,False
1099.0,17.986849315068493,10.31013698630137,2.558904109589041,93.07925636007828,129,8.514361074592244,33.0,36.543103448275865,0.3353424657534246,3584,3584,1.0,C,414,9,40,1004,screen,21.0,0.0,v2.2,False
1066.2,18.70739726027397,11.573150684931507,2.378082191780822,91.79011741682974,127,7.75013264377809,30.0,32.93377483443709,0.330958904109589,3430,3430,1.0,C,414,9,40,1004,screen,21.0,2.0,v2.2,False
1034.2,19.82191780821918,13.20054794520548,2.207123287671233,90.18444227005872,126,8.260065739022762,30.0,32.3680981595092,0.3216438356164383,3381,3381,1.0,C,414,9,40,1004,screen,21.0,4.0,v2.2,False
1104.0,19.17808219178082,10.043287671232877,3.044931506849315,93.7514677103718,130,9.862684505858455,39.0,43.12903225806452,0.3463013698630137,4291,4291,1.0,C,414,9,40,1004,screen,28.0,0.0,v2.2,False
1072.6,19.5227397260274,12.396712328767125,2.375342465753425,91.05234833659492,126,7.767358400696715,33.0,34.225806451612904,0.3276712328767123,4242,4242,1.0,C,414,9,40,1004,screen,28.0,2.0,v2.2,False
1034.2,19.82191780821918,13.20054794520548,2.207123287671233,90.18444227005872,126,8.260065739022762,30.0,32.3680981595092,0.3216438356164383,4130,4130,1.0,C,414,9,40,1004,screen,28.0,4.0,v2.2,False
1088.6,17.964383561643835,10.987945205479452,2.3254794520547946,92.2656555772994,127,7.8833562227807485,30.0,32.41129032258065,0.3353424657534246,3556,3556,1.0,C,414,9,40,1005,screen,21.0,0.0,v2.2,False
1085.4,19.24821917808219,11.924931506849315,2.441095890410959,91.53228962818004,127,8.370156255495372,33.0,35.92727272727273,0.3205479452054794,3535,3535,1.0,C,414,9,40,1005,screen,21.0,2.0,v2.2,False
1050.8,20.06410958904109,13.947397260273972,2.038904109589041,89.3674168297456,126,8.099487583223441,31.0,33.2280701754386,0.307945205479452,3486,3486,1.0,C,414,9,40,1005,screen,21.0,4.0,v2.2,False
1099.8,19.40383561643836,11.109041095890412,2.764931506849315,92.54990215264188,128,8.701474880992428,33.0,35.85276073619632,0.3358904109589041,4333,4333,1.0,C,414,9,40,1005,screen,28.0,0.0,v2.2,False
1072.2,20.06958904109589,12.70191780821918,2.455890410958904,90.85176125244618,130,8.88406573639861,33.0,37.14598540145985,0.3172602739726027,4284,4284,1.0,C,414,9,40,1005,screen,28.0,2.0,v2.2,False
1052.8,19.552876712328768,13.631780821917808,1.9736986301369863,89.59099804305283,126,8.222013515465537,31.0,32.99,0.3150684931506849,4158,4158,1.0,C,414,9,40,1005,screen,28.0,4.0,v2.2,False
1089.2,18.294246575342463,10.663561643835616,2.5435616438356163,92.75,128,8.521225742338162,33.0,35.710344827586205,0.3315068493150685,3577,3577,1.0,C,414,9,40,1006,screen,21.0,0.0,v2.2,False
1084.4,18.10082191780822,11.226301369863014,2.2915068493150685,92.0225048923679,127,8.048082232032327,32.0,36.13684210526316,0.3227397260273972,3486,3486,1.0,C,414,9,40,1006,screen,21.0,2.0,v2.2,False
1040.8,20.225753424657533,13.668493150684933,2.185753424657534,89.74755381604696,128,8.095069351216788,31.0,34.554455445544555,0.3178082191780822,3409,3409,1.0,C,414,9,40,1006,screen,21.0,4.0,v2.2,False
1109.4,18.15287671232877,9.826849315068491,2.7753424657534245,93.70401174168296,129,9.02124525204923,36.0,39.2972972972973,0.3375342465753425,4403,4403,1.0,C,414,9,40,1006,screen,28.0,0.0,v2.2,False
1062.8,19.99890410958904,12.37808219178082,2.54027397260274,91.21624266144812,128,8.523188114811912,33.0,37.08849557522124,0.3271232876712329,4235,4235,1.0,C,414,9,40,1006,screen,28.0,2.0,v2.2,False
1040.8,20.225753424657533,13.668493150684933,2.185753424657534,89.74755381604696,128,8.095069351216788,31.0,34.554455445544555,0.3178082191780822,4158,4158,1.0,C,414,9,40,1006,screen,28.0,4.0,v2.2,False
1111.2,18.175890410958903,9.905753424657536,2.756712328767123,93.616927592955,128,8.525392257596033,33.0,36.504672897196265,0.3380821917808219,3556,3556,1.0,C,414,9,40,1007,screen,21.0,0.0,v2.2,False
1081.8,18.88164383561644,11.916712328767124,2.321643835616438,91.43297455968688,128,8.059347951390743,31.0,34.91919191919192,0.3210958904109589,3535,3535,1.0,C,414,9,40,1007,screen,21.0,2.0,v2.2,False
1052.4,19.21917808219178,12.921643835616438,2.0991780821917807,90.33708414872798,127,7.893699212832804,30.0,32.06293706293706,0.3134246575342466,3430,3430,1.0,C,414,9,40,1007,screen,21.0,4.0,v2.2,False
1102.6,18.503561643835617,10.276164383561644,2.742465753424657,93.27348336594912,129,8.814307138627193,36.0,38.235849056603776,0.3402739726027397,4368,4368,1.0,C,414,9,40,1007,screen,28.0,0.0,v2.2,False
1044.4,20.275068493150684,13.467945205479452,2.269041095890411,90.00097847358121,127,8.28772328482644,31.0,33.56190476190476,0.3238356164383562,4214,4214,1.0,C,414,9,40,1007,screen,28.0,2.0,v2.2,False
1041.8,19.96054794520548,14.011506849315069,1.983013698630137,89.26027397260273,127,8.00428748363301,30.0,31.81954887218045,0.313972602739726,4186,4186,1.0,C,414,9,40,1007,screen,28.0,4.0,v2.2,False
1094.4,18.20931506849315,10.468493150684932,2.58027397260274,92.9569471624266,128,8.62129788471638,33.0,36.54807692307692,0.3298630136986301,3605,3605,1.0,C,414,9,40,1008,screen,21.0,0.0,v2.2,False
1090.4,19.014794520547945,12.005479452054796,2.336438356164384,91.366927592955,127,8.099524858409133,30.0,31.55135135135135,0.3178082191780822,3507,3507,1.0,C,414,9,40,1008,screen,21.0,2.0,v2.2,False
1052.2,19.86191780821918,13.616986301369865,2.0816438356164384,89.70058708414872,127,8.204793851970232,31.0,34.0,0.3172602739726027,3353,3353,1.0,C,414,9,40,1008,screen,21.0,4.0,v2.2,False
1113.4,18.030684931506848,10.0186301369863,2.670684931506849,93.43933463796478,128,8.45156094932605,33.0,36.51639344262295,0.3375342465753425,4389,4389,1.0,C,414,9,40,1008,screen,28.0,0.0,v2.2,False
1090.4,19.014794520547945,12.005479452054796,2.336438356164384,91.366927592955,127,8.099524858409133,30.0,31.55135135135135,0.3178082191780822,4312,4312,1.0,C,414,9,40,1008,screen,28.0,2.0,v2.2,False
1050.4,19.7227397260274,13.52054794520548,2.0673972602739727,89.77397260273973,127,8.415723402329888,33.0,34.76470588235294,0.3178082191780822,4109,4109,1.0,C,414,9,40,1008,screen,28.0,4.0,v2.2,False
1099.2,19.214794520547944,10.254246575342464,2.986849315068493,93.51125244618396,129,9.347043126716024,36.0,39.28260869565217,0.3386301369863013,3556,3556,1.0,C,414,9,40,1009,screen,21.0,0.0,v2.2,False
1053.4,20.12767123287671,12.873424657534246,2.418082191780822,90.66487279843444,128,8.264051450897494,33.0,35.75,0.3221917808219178,3430,3430,1.0,C,414,9,40,1009,screen,21.0,2.0,v2.2,False
1035.6,20.44328767123288,14.765479452054796,1.8926027397260277,88.5063600782779,126,8.623661232037186,32.0,33.50413223140496,0.2964383561643836,3388,3388,1.0,C,414,9,40,1009,screen,21.0,4.0,v2.2,False
1093.6,18.526027397260275,9.971506849315068,2.8515068493150686,93.64285714285714,129,9.193790026646983,36.0,39.27777777777778,0.3353424657534246,4361,4361,1.0,C,414,9,40,1009,screen,28.0,0.0,v2.2,False
1061.8,19.8427397260274,12.591780821917808,2.416986301369863,90.91536203522504,128,8.38086879673174,33.0,36.23529411764706,0.3221917808219178,4214,4214,1.0,C,414,9,40,1009,screen,28.0,2.0,v2.2,False
1039.6,19.8027397260274,14.02958904109589,1.924383561643836,89.1917808219178,126,8.200040994674813,31.0,33.52127659574468,0.3063013698630137,4151,4151,1.0,C,414,9,40,1009,screen,28.0,4.0,v2.2,False
1188.2,15.255890410958903,7.914520547945205,2.447123287671233,95.1183953033268,127,8.759753310348362,33.0,35.12621359223301,0.3134246575342466,3584,3584,1.0,C,414,9,45,1000,screen,21.0,0.0,v2.2,False
1089.2,17.41917808219178,11.185753424657534,2.077808219178082,91.8679060665362,125,7.414584104190594,30.0,32.351351351351354,0.3002739726027397,3528,3528,1.0,C,414,9,45,1000,screen,21.0,2.0,v2.2,False
1054.0,18.615890410958905,12.933150684931508,1.8942465753424655,90.14383561643837,126,7.819711204470213,30.0,31.24031007751938,0.2893150684931507,3360,3360,1.0,C,414,9,45,1000,screen,21.0,4.0,v2.2,False
1190.6,14.88109589041096,8.14958904109589,2.243835616438356,94.72700587084148,127,8.122189048447263,30.0,32.92622950819672,0.3106849315068493,4382,4382,1.0,C,414,9,45,1000,screen,28.0,0.0,v2.2,False
